record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence
YT_Ugx5-Wol7r3xMglzVBB4AaABAg,YouTube,top_level_comment,Ugx5-Wol7r3xMglzVBB4AaABAg,Ugx5-Wol7r3xMglzVBB4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,damn i take the Ampang train to school im so glad that it was a 2 week holiday i wouldve gotten slightly injured by that sudden stop/crash,922e80fb97adf1072952,2026-05-28T11:52:51Z,2026-05-28T11:52:51Z,1,1,True,True,none,,2026-06-17T15:11:46.538838+00:00,raw,,damn i take the Ampang train to school im so glad that it was a 2 week holiday i wouldve gotten slightly injured by that sudden stop/crash,damn i take the ampang train to school im so glad that it was a 2 week holiday i wouldve gotten slightly injured by that sudden stop crash,28,138,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted,positive,0.3191930651664734,0.2058272212743759,0.4749796986579895,0.4749796986579895,0.1557866334915161,low,high,low_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,79,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,128
YT_UgyCzmP0Rdpm6NMXHXV4AaABAg,YouTube,top_level_comment,UgyCzmP0Rdpm6NMXHXV4AaABAg,UgyCzmP0Rdpm6NMXHXV4AaABAg,oULUeT07fa0,JPJ MALAYSIA? ADA APA APA JAWAPAN KE? SITA KENDERAAN ORANG SAMPAI BERBULAN BULAN? TERIMA KASIH SINGH,Bossrul Channel,https://www.youtube.com/watch?v=oULUeT07fa0,2025-07-01T02:14:17Z,transport_public_services,JPJ yg potong double Line sita je,b6e4622bd19ed977f413,2025-07-12T09:58:03Z,2025-07-12T09:58:03Z,0,0,True,True,none,,2026-06-17T15:11:48.876371+00:00,raw,,JPJ yg potong double Line sita je,jpj yg potong double line sita je,7,33,0,False,True,0,0,0,BM,fr,1,0,,False,False,accepted,negative,0.5168536901473999,0.3512960374355316,0.1318502873182296,0.5168536901473999,0.1655576527118683,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,179,2026-06-18 15:59:21,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,129
YT_Ugy_31hteZ3X8yv8chh4AaABAg,YouTube,top_level_comment,Ugy_31hteZ3X8yv8chh4AaABAg,Ugy_31hteZ3X8yv8chh4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,alhamdulillah sabtu raya..selamat hari raya semuanya,d323e2e3afd5773f86d2,2026-03-19T12:39:55Z,2026-03-19T12:39:55Z,3,0,True,True,none,,2026-06-17T15:11:44.347857+00:00,raw,,alhamdulillah sabtu raya..selamat hari raya semuanya,alhamdulillah sabtu raya selamat hari raya semuanya,7,52,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0342512987554073,0.0494245737791061,0.9163240790367126,0.9163240790367126,0.8668995052576065,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,630,2026-06-18 19:12:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,130
YT_UgwZmUBhETILx_dRm_d4AaABAg,YouTube,top_level_comment,UgwZmUBhETILx_dRm_d4AaABAg,UgwZmUBhETILx_dRm_d4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,"Aku beli guna tong utk motor2 kat rumah dan mesin blower. Biasanya beli stakat rm20 / rm30... .. Salah ke? Mungkin lepas ni kena isi penuh, smpai rumah, pam keluar masuk dlm tong.",11bec0a183aa3874e640,2026-03-24T08:43:12Z,2026-03-24T08:43:12Z,2,0,True,True,none,,2026-06-17T15:11:39.037570+00:00,raw,,"Aku beli guna tong utk motor2 kat rumah dan mesin blower. Biasanya beli stakat rm20 / rm30.. .. Salah ke? Mungkin lepas ni kena isi penuh, smpai rumah, pam keluar masuk dlm tong.",aku beli guna tong utk motor2 kat rumah dan mesin blower biasanya beli stakat rm20 rm30 salah ke mungkin lepas ni kena isi penuh smpai rumah pam keluar masuk dlm tong,31,178,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,neutral,0.4027628600597381,0.445370078086853,0.1518670469522476,0.445370078086853,0.0426072180271148,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,74,2026-06-18 15:40:22,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,131
YT_Ugw3iAWXBpTbQe8Zgr94AaABAg,YouTube,top_level_comment,Ugw3iAWXBpTbQe8Zgr94AaABAg,Ugw3iAWXBpTbQe8Zgr94AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Bohong pm negara yang tidak ada kebijakan dalam negara..tak layak jadi perdana menteri,bbdaf378ed675f6fccc7,2026-05-29T07:57:22Z,2026-05-29T07:57:22Z,1,0,True,True,none,,2026-06-17T15:11:41.871970+00:00,raw,,Bohong pm negara yang tidak ada kebijakan dalam negara..tak layak jadi perdana menteri,bohong pm negara yang tidak ada kebijakan dalam negara tak layak jadi perdana menteri,14,86,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.9398778080940248,0.02870455943048,0.0314176753163337,0.9398778080940248,0.9084601327776908,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,652,2026-06-18 19:15:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,132
YT_UgzQTX_C3BncEXUMhch4AaABAg,YouTube,top_level_comment,UgzQTX_C3BncEXUMhch4AaABAg,UgzQTX_C3BncEXUMhch4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,"9:33 abg faktaw, ni lagu ape ye?",d9b65f2b3871c509bc23,2025-09-11T12:23:17Z,2025-09-11T12:23:17Z,1,2,True,True,none,,2026-06-17T15:11:43.542037+00:00,raw,,"9:33 abg faktaw, ni lagu ape ye?",9 33 abg faktaw ni lagu ape ye,8,32,0,False,True,0,0,0,UNKNOWN,sw,0,0,,False,False,accepted,neutral,0.2621366679668426,0.564847469329834,0.1730158925056457,0.564847469329834,0.3027108013629913,low,high,low_confidence | neutral_prediction | unknown_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,281,2026-06-18 17:08:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,133
YT_UgzpYq78MIwYHXwcnbZ4AaABAg,YouTube,top_level_comment,UgzpYq78MIwYHXwcnbZ4AaABAg,UgzpYq78MIwYHXwcnbZ4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,"Saspens pulak rasa, harap sabtu raya tak kelam kabut sgt 😅",d444b7ab84c3ff188f63,2026-03-19T11:55:22Z,2026-03-19T11:55:22Z,11,2,True,True,none,,2026-06-17T15:11:44.348129+00:00,raw,,"Saspens pulak rasa, harap sabtu raya tak kelam kabut sgt 😅",saspens pulak rasa harap sabtu raya tak kelam kabut sgt,10,58,1,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.5439435243606567,0.1947965770959854,0.2612599432468414,0.5439435243606567,0.2826835811138153,low,high,low_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,237,2026-06-18 16:53:01,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,134
YT_UgzgrFu_AMZWuu0jiLx4AaABAg,YouTube,top_level_comment,UgzgrFu_AMZWuu0jiLx4AaABAg,UgzgrFu_AMZWuu0jiLx4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Macam aku karipap sayur tanpa kentang dan kari😅😅,484adf576c2884a018d8,2025-04-30T12:25:41Z,2025-04-30T12:25:41Z,0,0,True,True,none,,2026-06-17T15:11:44.002205+00:00,raw,,Macam aku karipap sayur tanpa kentang dan kari😅😅,macam aku karipap sayur tanpa kentang dan kari,8,48,2,False,True,0,0,0,BM,id,3,0,,False,False,accepted,neutral,0.3943364918231964,0.4026028215885162,0.2030606716871261,0.4026028215885162,0.0082663297653198,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,32,2026-06-18 15:30:11,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,135
YT_Ugx5GvymeG7M2UiRhCB4AaABAg,YouTube,top_level_comment,Ugx5GvymeG7M2UiRhCB4AaABAg,Ugx5GvymeG7M2UiRhCB4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Last last GST vs SST😂,c43c6be71d1668251751,2026-05-11T23:21:07Z,2026-05-11T23:21:07Z,4,0,True,True,none,,2026-06-17T15:11:37.970833+00:00,raw,,Last last GST vs SST😂,last last gst vs sst,5,21,1,False,True,0,0,0,UNKNOWN,et,0,0,,False,False,accepted,neutral,0.1393666118383407,0.7215356826782227,0.139097660779953,0.7215356826782227,0.5821690708398819,medium,medium,medium_confidence | neutral_prediction | unknown_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,412,2026-06-18 18:35:44,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,136
YT_UgxeOQ1q3bWjr3uTjIR4AaABAg,YouTube,top_level_comment,UgxeOQ1q3bWjr3uTjIR4AaABAg,UgxeOQ1q3bWjr3uTjIR4AaABAg,ePfJmLXfPwU,JPJ perkenal wajah baharu lesen memandu,Harian Metro,https://www.youtube.com/watch?v=ePfJmLXfPwU,2025-05-21T11:30:02Z,transport_public_services,"Donlod my jpj,dh isi semua data..tapi x blh guna smpai skg,siap srh pegawai jpj tolong daftar lg,dia pun penin.tu pun x blh jgk,last gitau xpa la cik,kalau kena tahan saya tunjuk ja kertas yg dh bayo tu😂,menyusahkan ja dema ni,",0099704d805a103ba3a3,2025-10-31T06:48:02Z,2025-10-31T06:48:02Z,0,0,True,True,none,,2026-06-17T15:11:47.298769+00:00,raw,,"Donlod my jpj,dh isi semua data..tapi x blh guna smpai skg,siap srh pegawai jpj tolong daftar lg,dia pun penin.tu pun x blh jgk,last gitau xpa la cik,kalau kena tahan saya tunjuk ja kertas yg dh bayo tu😂,menyusahkan ja dema ni,",donlod my jpj dh isi semua data tapi x blh guna smpai skg siap srh pegawai jpj tolong daftar lg dia pun penin tu pun x blh jgk last gitau xpa la cik kalau kena tahan saya tunjuk ja kertas yg dh bayo tu menyusahkan ja dema ni,48,227,1,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.7749972343444824,0.1258876472711563,0.0991151183843612,0.7749972343444824,0.6491095870733261,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,489,2026-06-18 18:50:34,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,137
YT_UgxC6iNaBWuXy91siO14AaABAg,YouTube,top_level_comment,UgxC6iNaBWuXy91siO14AaABAg,UgxC6iNaBWuXy91siO14AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,good comparison.i prefer both but if im with my family i still prefer using car.btw nice BYD car.what model is that?,e03ad1be73b66ce146b6,2025-05-24T09:10:13Z,2025-05-24T09:10:13Z,0,1,True,True,none,,2026-06-17T15:11:46.927124+00:00,raw,,good comparison.i prefer both but if im with my family i still prefer using car.btw nice BYD car.what model is that?,good comparison i prefer both but if im with my family i still prefer using car btw nice byd car what model is that,24,116,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.080583319067955,0.1384287476539611,0.7809878587722778,0.7809878587722778,0.6425591111183167,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,494,2026-06-18 18:51:08,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,138
YT_UgzCypaZ1VejRrzrzlZ4AaABAg,YouTube,top_level_comment,UgzCypaZ1VejRrzrzlZ4AaABAg,UgzCypaZ1VejRrzrzlZ4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"Mom can we have notjustbikes at home? We have notjustbikes at home. *notjustbikes at home* Joke aside, good video dude.",010bce1092d520d8e684,2026-05-18T04:08:51Z,2026-05-18T04:08:51Z,0,0,True,True,none,,2026-06-17T15:11:48.078779+00:00,raw,,"Mom can we have notjustbikes at home? We have notjustbikes at home. *notjustbikes at home* Joke aside, good video dude.",mom can we have notjustbikes at home we have notjustbikes at home notjustbikes at home joke aside good video dude,20,119,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted,positive,0.0175962876528501,0.4145388007164001,0.5678649544715881,0.5678649544715881,0.153326153755188,low,high,low_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,285,2026-06-18 17:08:56,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,139
YT_UgxOOzD7769Dkpaeod54AaABAg,YouTube,top_level_comment,UgxOOzD7769Dkpaeod54AaABAg,UgxOOzD7769Dkpaeod54AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,I had good experience taking MRT and LRT to work during ASEAN meeting last few days. Park and Rides only RM 4 and RM6 daily pass to and come back from my working place. Clean and comfort the MRT and LRT👍,23521130ddf946612fec,2025-06-02T09:49:15Z,2025-06-02T09:49:15Z,0,0,True,True,none,,2026-06-17T15:11:46.924221+00:00,raw,,I had good experience taking MRT and LRT to work during ASEAN meeting last few days. Park and Rides only RM 4 and RM6 daily pass to and come back from my working place. Clean and comfort the MRT and LRT👍,i had good experience taking mrt and lrt to work during asean meeting last few days park and rides only rm 4 and rm6 daily pass to and come back from my working place clean and comfort the mrt and lrt,41,203,1,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.0248712114989757,0.0609454587101936,0.9141832590103148,0.9141832590103148,0.8532378003001213,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,9,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,140
YT_UgziYOOy5HymSWwtPDN4AaABAg,YouTube,top_level_comment,UgziYOOy5HymSWwtPDN4AaABAg,UgziYOOy5HymSWwtPDN4AaABAg,ze_IuVwkuFc,KTMB's 'ghost train' transforms commute for students from the interior,The Star,https://www.youtube.com/watch?v=ze_IuVwkuFc,2026-01-11T13:05:33Z,transport_public_services,Damn Malaysia's lifestyle is not like China now. its too overmodern,3559aa2d9826cbe9dd81,2026-01-12T15:13:04Z,2026-01-12T15:13:04Z,2,0,True,True,none,,2026-06-17T15:11:47.668545+00:00,raw,,Damn Malaysia's lifestyle is not like China now. its too overmodern,damn malaysia s lifestyle is not like china now its too overmodern,11,67,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted,negative,0.9754090905189514,0.015037571080029,0.009553431533277,0.9754090905189514,0.9603715194389224,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,783,2026-06-18 19:37:46,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,141
YT_Ugyz6gWLpzMF8GH0NVF4AaABAg,YouTube,top_level_comment,Ugyz6gWLpzMF8GH0NVF4AaABAg,Ugyz6gWLpzMF8GH0NVF4AaABAg,pByBSEMjiyo,MENJELANG AIDILFITRI | PM Umum Cuti Tambahan Sehari Sambut Hari Raya Aidilfitri,Buletin TV3,https://www.youtube.com/watch?v=pByBSEMjiyo,2026-03-15T05:40:33Z,festivals_national_events,Mesti raya sabtu punya❤,72224a18b89a15a38c85,2026-03-16T01:53:50Z,2026-03-16T01:53:50Z,1,0,True,True,none,,2026-06-17T15:11:43.138396+00:00,raw,,Mesti raya sabtu punya❤,mesti raya sabtu punya,4,23,1,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0528244599699974,0.0633017793297767,0.8838737607002258,0.8838737607002258,0.8205719813704491,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,615,2026-06-18 19:09:20,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,142
YT_UgxrsiEjH3efW5IKXKh4AaABAg,YouTube,top_level_comment,UgxrsiEjH3efW5IKXKh4AaABAg,UgxrsiEjH3efW5IKXKh4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Impact consumer confidence extreme low..more people start buying car,d2a1a73ec0a467fcf291,2026-05-28T13:05:49Z,2026-05-28T13:05:49Z,0,0,True,True,none,,2026-06-17T15:11:46.538650+00:00,raw,,Impact consumer confidence extreme low..more people start buying car,impact consumer confidence extreme low more people start buying car,10,68,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,neutral,0.2475451380014419,0.5139944553375244,0.2384604513645172,0.5139944553375244,0.2664493173360824,low,high,low_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,172,2026-06-18 15:57:56,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,143
YT_Ugxx9nfyn-gIJpfM70F4AaABAg,YouTube,top_level_comment,Ugxx9nfyn-gIJpfM70F4AaABAg,Ugxx9nfyn-gIJpfM70F4AaABAg,oULUeT07fa0,JPJ MALAYSIA? ADA APA APA JAWAPAN KE? SITA KENDERAAN ORANG SAMPAI BERBULAN BULAN? TERIMA KASIH SINGH,Bossrul Channel,https://www.youtube.com/watch?v=oULUeT07fa0,2025-07-01T02:14:17Z,transport_public_services,Jgn marah pada pakatan Sila rujuk akta.. Oleh leaders politics umno guy's... Ini lah kaedan Malaysia kini boleh suara because pakatan refomasi free suara.... Our responsibility like our Singh brother katanya segalanya Rakyat please go and research Bagaimana nak selesai... Satu 2 nya jumpa lawyers... B4 too late okay tq so much for your sharing and postive attitude towards helping people's 🎉❤,a0a64d8a1a97aceee597,2025-07-04T03:06:44Z,2025-07-04T03:06:44Z,7,0,True,True,none,,2026-06-17T15:11:48.879895+00:00,raw,,Jgn marah pada pakatan Sila rujuk akta.. Oleh leaders politics umno guy's.. Ini lah kaedan Malaysia kini boleh suara because pakatan refomasi free suara.. Our responsibility like our Singh brother katanya segalanya Rakyat please go and research Bagaimana nak selesai.. Satu 2 nya jumpa lawyers.. B4 too late okay tq so much for your sharing and postive attitude towards helping people's 🎉❤,jgn marah pada pakatan sila rujuk akta oleh leaders politics umno guy s ini lah kaedan malaysia kini boleh suara because pakatan refomasi free suara our responsibility like our singh brother katanya segalanya rakyat please go and research bagaimana nak selesai satu 2 nya jumpa lawyers b4 too late okay tq so much for your sharing and postive attitude towards helping people s,61,389,2,False,True,0,0,0,MIXED,id,6,3,,False,False,accepted,positive,0.1932359188795089,0.2495996952056884,0.5571643710136414,0.5571643710136414,0.3075646758079529,low,high,low_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,270,2026-06-18 17:06:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,144
YT_Ugz3CBijFdWuM03p1kt4AaABAg,YouTube,top_level_comment,Ugz3CBijFdWuM03p1kt4AaABAg,Ugz3CBijFdWuM03p1kt4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"It's great to be successful in tourism and the money and prestige that comes with it but how do we ensure that we protect our environment, our communities and our local daily lives from over tourism?",8fd59d301eb1fe9b5219,2026-02-23T06:20:16Z,2026-02-23T06:20:16Z,1,0,True,True,none,,2026-06-17T15:11:46.187519+00:00,raw,,"It's great to be successful in tourism and the money and prestige that comes with it but how do we ensure that we protect our environment, our communities and our local daily lives from over tourism?",it s great to be successful in tourism and the money and prestige that comes with it but how do we ensure that we protect our environment our communities and our local daily lives from over tourism,36,199,0,False,True,0,0,0,EN,en,0,6,,False,False,accepted,positive,0.0579343102872371,0.1861768960952758,0.755888819694519,0.755888819694519,0.5697119235992432,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,454,2026-06-18 18:43:15,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,145
