record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence,original_text,translated_text_en,translation_status,translation_method,sentiment,action,review_notes
YT_UgxOSPeQ973-fmHuQRV4AaABAg,YouTube,top_level_comment,UgxOSPeQ973-fmHuQRV4AaABAg,UgxOSPeQ973-fmHuQRV4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Halo aku dari indo,e492c4bce2fd72a8e0d7,2026-02-08T13:52:26Z,2026-02-08T13:52:26Z,1,0,True,True,none,,2026-06-17T15:11:43.541399+00:00,raw,,Halo aku dari indo,halo aku dari indo,4,18,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,neutral,0.0228596907109022,0.6259729266166687,0.3511674106121063,0.6259729266166687,0.2748055160045624,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,355,2026-06-18 18:24:49,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,182,Halo aku dari indo,"Hello, I'm from Indonesia",translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_Ugzy-ASis9RPloyscHR4AaABAg,YouTube,top_level_comment,Ugzy-ASis9RPloyscHR4AaABAg,Ugzy-ASis9RPloyscHR4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,The Chinese tourists influx is that a good thing or bad😅 thing,8cbe3fed314e43c0a865,2026-02-15T04:22:56Z,2026-02-15T04:22:56Z,0,1,True,True,none,,2026-06-17T15:11:46.187792+00:00,raw,,The Chinese tourists influx is that a good thing or bad😅 thing,the chinese tourists influx is that a good thing or bad thing,12,62,1,False,True,0,0,0,EN,en,0,5,,False,False,accepted,neutral,0.3861448466777801,0.5722166299819946,0.041638508439064,0.5722166299819946,0.1860717833042144,low,high,low_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,293,2026-06-18 17:10:10,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,543,The Chinese tourists influx is that a good thing or bad😅 thing,The Chinese tourists influx is that a good thing or bad😅 thing,kept_original_english,none,neutral,keep,current label is acceptable or ambiguous
YT_Ugx5rgMQ0nHfcEX_jIV4AaABAg,YouTube,top_level_comment,Ugx5rgMQ0nHfcEX_jIV4AaABAg,Ugx5rgMQ0nHfcEX_jIV4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,Need more videos like this. Great to watch hahaha,a11b91f7556c8164335b,2025-05-26T05:44:20Z,2025-05-26T05:44:20Z,0,1,True,True,none,,2026-06-17T15:11:46.926542+00:00,raw,,Need more videos like this. Great to watch hahaha,need more videos like this great to watch hahaha,9,49,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted,positive,0.0075584878213703,0.013665054924786,0.978776514530182,0.978776514530182,0.9651114596053958,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,800,2026-06-18 19:51:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,677,Need more videos like this. Great to watch hahaha,Need more videos like this. Great to watch hahaha,kept_original_english,none,positive,keep,current label is acceptable or ambiguous
YT_UgxrGL_71T8wNvidX4N4AaABAg,YouTube,top_level_comment,UgxrGL_71T8wNvidX4N4AaABAg,UgxrGL_71T8wNvidX4N4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,"Probably try the challenge during 7am weekday Monday. Where the train is loaded, the traffic too, more realistic, as time crunching is the most realistic by then .",b6a3f3d6b6bdd3635b3a,2025-06-08T07:48:01Z,2025-06-08T07:48:01Z,5,0,True,True,none,,2026-06-17T15:11:46.923437+00:00,raw,,"Probably try the challenge during 7am weekday Monday. Where the train is loaded, the traffic too, more realistic, as time crunching is the most realistic by then .",probably try the challenge during 7am weekday monday where the train is loaded the traffic too more realistic as time crunching is the most realistic by then,27,163,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.0754459276795387,0.4211393296718597,0.5034147500991821,0.5034147500991821,0.0822754204273223,low,high,low_confidence | small_probability_margin,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,153,2026-06-18 15:53:32,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,447,"Probably try the challenge during 7am weekday Monday. Where the train is loaded, the traffic too, more realistic, as time crunching is the most realistic by then .","Probably try the challenge during 7am weekday Monday. Where the train is loaded, the traffic too, more realistic, as time crunching is the most realistic by then .",kept_original_english,none,neutral,keep,current label is acceptable
YT_UgwhbMBgyhSCiE_1nZ54AaABAg,YouTube,top_level_comment,UgwhbMBgyhSCiE_1nZ54AaABAg,UgwhbMBgyhSCiE_1nZ54AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Thank you brother Paul for understanding everybody’s struggle . And being a mastermind of operating a great community business,b4502e426e745fcb3d56,2025-11-27T02:16:41Z,2025-11-27T02:16:41Z,6,0,True,True,none,,2026-06-17T15:11:42.418464+00:00,raw,,Thank you brother Paul for understanding everybody’s struggle . And being a mastermind of operating a great community business,thank you brother paul for understanding everybody s struggle and being a mastermind of operating a great community business,19,126,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.0272205993533134,0.0415699183940887,0.9312095046043396,0.9312095046043396,0.8896395862102509,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,2,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,771,Thank you brother Paul for understanding everybody’s struggle . And being a mastermind of operating a great community business,Thank you brother Paul for understanding everybody’s struggle . And being a mastermind of operating a great community business,kept_original_english,none,positive,keep,current label is acceptable or ambiguous
YT_Ugy_31hteZ3X8yv8chh4AaABAg,YouTube,top_level_comment,Ugy_31hteZ3X8yv8chh4AaABAg,Ugy_31hteZ3X8yv8chh4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,alhamdulillah sabtu raya..selamat hari raya semuanya,d323e2e3afd5773f86d2,2026-03-19T12:39:55Z,2026-03-19T12:39:55Z,3,0,True,True,none,,2026-06-17T15:11:44.347857+00:00,raw,,alhamdulillah sabtu raya..selamat hari raya semuanya,alhamdulillah sabtu raya selamat hari raya semuanya,7,52,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0342512987554073,0.0494245737791061,0.9163240790367126,0.9163240790367126,0.8668995052576065,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,630,2026-06-18 19:12:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,130,alhamdulillah sabtu raya..selamat hari raya semuanya,Alhamdulillah Saturday Raya.. happy Raya everyone,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_UgwvxWN65J8C0-6ZKaZ4AaABAg,YouTube,top_level_comment,UgwvxWN65J8C0-6ZKaZ4AaABAg,UgwvxWN65J8C0-6ZKaZ4AaABAg,pByBSEMjiyo,MENJELANG AIDILFITRI | PM Umum Cuti Tambahan Sehari Sambut Hari Raya Aidilfitri,Buletin TV3,https://www.youtube.com/watch?v=pByBSEMjiyo,2026-03-15T05:40:33Z,festivals_national_events,Cuti banyak saya punyak anak belajar,6384002a846b700b4cab,2026-03-15T09:36:42Z,2026-03-15T09:36:42Z,0,0,True,True,none,,2026-06-17T15:11:43.138687+00:00,raw,,Cuti banyak saya punyak anak belajar,cuti banyak saya punyak anak belajar,6,36,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.0250674020498991,0.0332685336470603,0.9416640400886536,0.9416640400886536,0.9083955064415932,high,low,,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,660,2026-06-18 19:17:21,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,345,Cuti banyak saya punyak anak belajar,I have a lot of time off and my children study,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_UgxmJnNlRMCNuUyAabR4AaABAg,YouTube,top_level_comment,UgxmJnNlRMCNuUyAabR4AaABAg,UgxmJnNlRMCNuUyAabR4AaABAg,hc8RMN2hnnQ,[LANGSUNG] Pengumuman Hari Raya Aidilfitri 2026/1447H  | 19 Mac 2026,Astro AWANI,https://www.youtube.com/watch?v=hc8RMN2hnnQ,2026-03-19T12:16:11Z,festivals_national_events,"Saye pilih Sabtu, sebab hari Sabtu Bos baru bagi cuti...😅😁",9b7bf6783956dae2d473,2026-03-19T12:16:51Z,2026-03-19T12:16:51Z,9,2,True,True,none,,2026-06-17T15:11:42.764071+00:00,raw,,"Saye pilih Sabtu, sebab hari Sabtu Bos baru bagi cuti..😅😁",saye pilih sabtu sebab hari sabtu bos baru bagi cuti,10,57,2,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.0735424980521202,0.1565451771020889,0.7699123024940491,0.7699123024940491,0.6133671253919601,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,479,2026-06-18 18:48:51,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,573,"Saye pilih Sabtu, sebab hari Sabtu Bos baru bagi cuti..😅😁","I chose Saturday, because Saturday is the new boss's day off..😅😁",translated,google_translate_auto_to_en,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_UgwlkKs5QVYQvB_zxLZ4AaABAg,YouTube,top_level_comment,UgwlkKs5QVYQvB_zxLZ4AaABAg,UgwlkKs5QVYQvB_zxLZ4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,I hate cars Please more bikes and trains,0d029487361326e6d3a9,2026-05-14T13:07:22Z,2026-05-14T13:07:22Z,1,3,True,True,none,,2026-06-17T15:11:48.080185+00:00,raw,,I hate cars Please more bikes and trains,i hate cars please more bikes and trains,8,40,0,False,True,0,0,0,EN,en,0,3,,False,False,accepted,negative,0.9800307154655457,0.0112210838124156,0.0087483106181025,0.9800307154655457,0.96880963165313,high,low,,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,805,2026-06-18 19:59:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,283,I hate cars Please more bikes and trains,I hate cars Please more bikes and trains,kept_original_english,none,neutral,keep,current label is acceptable or ambiguous
YT_UgxxVZ9WXaJuhrBDLHh4AaABAg,YouTube,top_level_comment,UgxxVZ9WXaJuhrBDLHh4AaABAg,UgxxVZ9WXaJuhrBDLHh4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Inilah anuar bodoh bukan main,21d1fbf5241442ec184e,2026-05-29T03:16:33Z,2026-05-29T03:16:33Z,0,0,True,True,none,,2026-06-17T15:11:41.175577+00:00,raw,,Inilah anuar bodoh bukan main,inilah anuar bodoh bukan main,5,29,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.9534320831298828,0.0191907435655593,0.0273772608488798,0.9534320831298828,0.926054822281003,high,low,,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,698,2026-06-18 19:23:26,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,207,Inilah anuar bodoh bukan main,This is stupid anuar not kidding,translated,google_translate_auto_to_en,negative,relabel,translated English contains stronger negative sentiment cues
YT_UgzAC_v0wzVQDTjVI9V4AaABAg,YouTube,top_level_comment,UgzAC_v0wzVQDTjVI9V4AaABAg,UgzAC_v0wzVQDTjVI9V4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,Kwsp 1 off abg Non,fd9f89f2df5336f7e938,2025-07-22T17:25:22Z,2025-07-22T17:25:22Z,0,0,True,True,none,,2026-06-17T15:11:38.330737+00:00,raw,,Kwsp 1 off abg Non,kwsp 1 off abg non,5,18,0,False,True,0,0,0,EN,en,0,0,,False,False,accepted,neutral,0.1542248129844665,0.7683468461036682,0.0774283334612846,0.7683468461036682,0.6141220331192017,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,476,2026-06-18 18:48:15,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,27,Kwsp 1 off abg Non,Kwsp 1 off abg Non,kept_original_english,none,neutral,keep,current label is acceptable
YT_Ugyf778Kkr-4mb5UKVB4AaABAg,YouTube,top_level_comment,Ugyf778Kkr-4mb5UKVB4AaABAg,Ugyf778Kkr-4mb5UKVB4AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,Make sure all the tourist came as a tourist and return back to their country,2cdf21e7d3ff22190a7d,2026-01-01T08:25:10Z,2026-01-01T08:25:10Z,0,0,True,True,none,,2026-06-17T15:11:45.906833+00:00,raw,,Make sure all the tourist came as a tourist and return back to their country,make sure all the tourist came as a tourist and return back to their country,15,76,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted,neutral,0.1092749461531639,0.7704436182975769,0.1202814504504203,0.7704436182975769,0.6501621678471565,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,480,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,399,Make sure all the tourist came as a tourist and return back to their country,Make sure all the tourist came as a tourist and return back to their country,kept_original_english,none,neutral,keep,current label is acceptable
YT_UgxnBCzPAY_waQdDh754AaABAg,YouTube,top_level_comment,UgxnBCzPAY_waQdDh754AaABAg,UgxnBCzPAY_waQdDh754AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Saya pernah beli tepung pelita tapi dalam tu ada getah patutlah rasa nya uuummmm😅😅,aeaf3fc5c2946b659ea4,2025-05-04T00:32:49Z,2025-05-04T00:32:49Z,0,0,True,True,none,,2026-06-17T15:11:44.002193+00:00,raw,,Saya pernah beli tepung pelita tapi dalam tu ada getah patutlah rasa nya uuummmm😅😅,saya pernah beli tepung pelita tapi dalam tu ada getah patutlah rasa nya uuummmm,14,82,2,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.5338749289512634,0.2216516882181167,0.2444733679294586,0.5338749289512634,0.2894015610218048,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,217,2026-06-18 16:07:15,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,443,Saya pernah beli tepung pelita tapi dalam tu ada getah patutlah rasa nya uuummmm😅😅,"I once bought lamp flour but there was rubber in it, it should taste like uuummmm😅😅",translated,google_translate_auto_to_en,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_UgyCUK0ZMUwFA9vqOqZ4AaABAg,YouTube,top_level_comment,UgyCUK0ZMUwFA9vqOqZ4AaABAg,UgyCUK0ZMUwFA9vqOqZ4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Says tak perish kena tipu,70af5ccde51088cc6255,2025-05-24T13:33:11Z,2025-05-24T13:33:11Z,0,0,True,True,none,,2026-06-17T15:11:44.002052+00:00,raw,,Says tak perish kena tipu,says tak perish kena tipu,5,25,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.7516788244247437,0.1495832800865173,0.0987378805875778,0.7516788244247437,0.6020955443382263,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,446,2026-06-18 18:41:49,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,150,Says tak perish kena tipu,"Says, I don't think I'll be tricked",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgyD-6PeYn7j5VmAcUZ4AaABAg,YouTube,top_level_comment,UgyD-6PeYn7j5VmAcUZ4AaABAg,UgyD-6PeYn7j5VmAcUZ4AaABAg,pByBSEMjiyo,MENJELANG AIDILFITRI | PM Umum Cuti Tambahan Sehari Sambut Hari Raya Aidilfitri,Buletin TV3,https://www.youtube.com/watch?v=pByBSEMjiyo,2026-03-15T05:40:33Z,festivals_national_events,Umum pemulangan wang dari scammer,4aebb4b5d3b7147e4589,2026-03-15T07:45:38Z,2026-03-15T07:45:38Z,0,0,True,True,none,,2026-06-17T15:11:43.138930+00:00,raw,,Umum pemulangan wang dari scammer,umum pemulangan wang dari scammer,5,33,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,neutral,0.1704548150300979,0.6984888315200806,0.1310563683509826,0.6984888315200806,0.5280340164899826,medium,medium,medium_confidence | neutral_prediction,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,392,2026-06-18 18:32:30,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,707,Umum pemulangan wang dari scammer,General refunds from scammers,translated,google_translate_auto_to_en,negative,relabel,negative cues outweigh positive label after translation
